Season,OfficialID,Rank,RankInConference,RankInDivision,GamesPlayed,GamesBack,ScoreDiff,ScoreFor,ScoreAgainst,RankInWildcard,Streak,Last10,ClinchIndicator,ConferenceScoreFor,ConferenceScoreAgainst,DivisionScoreFor,DivisionScoreAgainst,City,Mascot,EarnedPoints,Wins,Losses,Ties,WinPct,OTWins,OTLosses,OTTies,ShootoutWins,ShootoutLosses,ConferenceWins,ConferenceLosses,ConferenceTies,ConferenceWinPct,DivisionWins,DivisionLosses,DivisionTies,DivisionWinPct,RoadEarnedPoints,RoadWins,RoadLosses,RoadTies,RoadWinPct,RoadOTWins,RoadOTLosses,RoadOTTies,RoadShootoutWins,RoadShootoutLosses,RoadConferenceWins,RoadConferenceLosses,RoadConferenceTies,RoadConferenceWinPct,RoadDivisionWins,RoadDivisionLosses,RoadDivisionTies,RoadDivisionWinPct,HomeEarnedPoints,HomeWins,HomeLosses,HomeTies,HomeWinPct,HomeOTWins,HomeOTLosses,HomeOTTies,HomeShootoutWins,HomeShootoutLosses,HomeConferenceWins,HomeConferenceLosses,HomeConferenceTies,HomeConferenceWinPct,HomeDivisionWins,HomeDivisionLosses,HomeDivisionTies,HomeDivisionWinPct,HockeyOTAndSOLosses,HockeyRegulationAndOTWins,HockeyRoadOTAndSOLosses,HockeyHomeOTAndSOLosses,Week
2023,1,1,0,0,1,0.0,2,22,20,0,,,,22,20,0,0,Arlington,Renegades,0,1,0,0,1.0,0,0,0,0,0,1,0,0,1.0,0,0,0,NaN,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,1,0,0,1.0,0,0,0,0,0,1,0,0,1.0,0,0,0,NaN,0,0,0,0,1
2023,8,4,0,0,0,0.0,0,0,0,0,,,,0,0,0,0,D.C.,Defenders,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,1
2023,2,2,0,0,1,0.0,21,33,12,0,,,,33,12,33,12,Houston,Roughnecks,0,1,0,0,1.0,0,0,0,0,0,1,0,0,1.0,1,0,0,1.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,1,0,0,1.0,0,0,0,0,0,1,0,0,1.0,1,0,0,1.0,0,0,0,0,1
2023,4,3,0,0,1,0.0,-21,12,33,0,,,,12,33,12,33,Orlando,Guardians,0,0,1,0,0.0,0,0,0,0,0,0,1,0,0.0,0,1,0,0.0,0,0,1,0,0.0,0,0,0,0,0,0,1,0,0.0,0,1,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,1
2023,3,5,0,0,0,0.0,0,0,0,0,,,,0,0,0,0,San Antonio,Brahmas,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,1
2023,6,6,0,0,0,0.0,0,0,0,0,,,,0,0,0,0,Seattle,Sea Dragons,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,1
2023,5,7,0,0,0,0.0,0,0,0,0,,,,0,0,0,0,St. Louis,Battlehawks,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,1
2023,7,8,0,0,1,0.0,-2,20,22,0,,,,20,22,0,0,Vegas,Vipers,0,0,1,0,0.0,0,0,0,0,0,0,1,0,0.0,0,0,0,NaN,0,0,1,0,0.0,0,0,0,0,0,0,1,0,0.0,0,0,0,NaN,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,1
