"td_prob","opp_td_prob","fg_prob","opp_fg_prob","safety_prob","opp_safety_prob","no_score_prob","ep","season","game_id","away_team_abv","away_team","home_team_abv","home_team","roof","MarkerId","MarkerUTC","MarkerLTC","play_date_time","play_type","desc","comments","IsOfficial","qtr","ClockMinutes","ClockSeconds","game_half","SourceType","EventId","SituationCode","SourceId","SourceNativeMarkerId","OfficialCode","quarter_seconds_remaining","half_seconds_remaining","game_seconds_remaining","time","posteam","PossTeamAbv","LastPlaySummary","LastPlayStatus","home_team_has_pos","VisTimeouts","HomeTimeouts","posteam_timeouts_remaining","defteam_timeouts_remaining","BallOn_Side","BallOn_YardNum","DriveNum","yardline_100","VisScore","HomeScore","down","ydstogo","MapRoleTackler1","MapRoleKicker","MapRoleKickreturner","FootballStatus","FootballPlayResult","FootballKickRetYards","FootballSetBallOn_VisOrHome","FootballSetBallOn_YardNum","MapRoleRusher","FootballZone","FootballYards","Drive_Start_VisOrHome","Drive_Start_YardNum","Drive_Plays","Drive_Yards","Drive_TOP","Result","MapRolePasser","MapRoleReceiver","MapRolePassDefender","FootballMainScoringPlay","FootballConvAttPts","MapRoleTackler2","MapRolePunter","MapRolePuntreturner","FootballPuntYards","MapRoleSacker1","FootballTimeoutTeamId","FootballPenalty_TeamId","FootballPenalty_PlayerId","FootballPenalty_Yards","FootballPenalty_PenaltyResult","FootballPenalty_Description","FootballPuntRetYards","FootballExtraYards_IndivOrTeam","FootballExtraYards_TeamId","FootballExtraYards_PlayerId","FootballExtraYards_Yards","MapRoleInterceptor","FootballFumble_TeamFumbled","FootballFumble_PlayerFumbled","FootballFumble_TeamRecovered","FootballFumble_PlayerRecovered","FootballFumble_PlayerForcedFumble","MapRoleQbHitter","punt_attempt","pass_touchdown","rush_touchdown","field_goal_attempt","field_goal_made","touchdown","FootballMiscScore_MiscScoreType","FootballMiscScore_TeamId","FootballMiscScore_PlayerId","MapRoleSacker2","FootballKickYards","MapRoleBlockedby","epa"
0.492548584938049,0.10699075460434,0.336864084005356,0.0564750805497169,0.00306287594139576,0.000892443291377276,0.00316615030169487,3.54441268800292,2023,"FOOTBALL_XFL_2023_2_18_ORL@HOU","ORL",4,"HOU",2,"outdoors",1,1676770557.51828,,"2023-02-18 20:35:57.518278","EventStart","Game Start Marker",,"True",1,15,0,"Half1","MaSourceTypeOfficialScoring","FOOTBALL_XFL_2023_2_18_ORL@HOU",,"QBStat",10005,"2302002-ORL-at-HOU",900,1800,3600,"15:00",4,,,,0,3,3,3,3,"Home",35,1,35,0,0,1,10,,,,"","",,"",,,,,"",,,,"","",,,,"",,,,,,,,,,,"",,,"",,,,,,,,,,,0,0,0,0,0,0,"",,,,,,
0.492548584938049,0.10699075460434,0.336864084005356,0.0564750805497169,0.00306287594139576,0.000892443291377276,0.00316615030169487,3.54441268800292,2023,"FOOTBALL_XFL_2023_2_18_ORL@HOU","ORL",4,"HOU",2,"outdoors",4,1676770561,74161,"2023-02-18 20:36:01.000000","EventFootballKickoff","8 H. Duplessis kicks from HOU 35. 24 R. Tatum to ORL 23 for 13 yards (13 J. Kirklin)",,"True",1,15,0,"Half1","MaSourceTypeOfficialScoring","FOOTBALL_XFL_2023_2_18_ORL@HOU",,"QBStat",1,"2302002-ORL-at-HOU",900,1800,3600,"15:00",4,,,,0,3,3,3,3,"Home",35,1,35,0,0,1,10,20896,21448,22032,"StatusOfficial","ResultKickReturned",13,"Visitor",23,,,,"",,,,"","",,,,"",,,,,,,,,,,"",,,"",,,,,,,,,,,0,0,0,0,0,0,"",,,,,,0
0.341273814439774,0.292912095785141,0.204485520720482,0.150794729590416,0.00343172787688673,0.00227139936760068,0.0048307185061276,0.501925060991198,2023,"FOOTBALL_XFL_2023_2_18_ORL@HOU","ORL",4,"HOU",2,"outdoors",6,1676770637,74237,"2023-02-18 20:37:17.000000","EventFootballRush","1-10-ORL 23 (14:52) 30 J. Martin rush to ORL 26 for 3 yards (89 T. Ward)",,"True",1,14,52,"Half1","MaSourceTypeOfficialScoring","FOOTBALL_XFL_2023_2_18_ORL@HOU",,"QBStat",2,"2302002-ORL-at-HOU",892,1792,3592,"14:52",4,,,,0,3,3,3,3,"Visitor",23,1,77,0,0,1,10,21628,,,"StatusOfficial","",,"",,20997,2,3,"Visitor",23,1,3,"0:24"," ",,,,"",,,,,,,,,,,"",,,"",,,,,,,,,,,0,0,0,0,0,0,"",,,,,,3.04248762701172
0.326844900846481,0.302497625350952,0.204166516661644,0.155986040830612,0.00332238688133657,0.00236676703207195,0.00481579266488552,0.316883595660329,2023,"FOOTBALL_XFL_2023_2_18_ORL@HOU","ORL",4,"HOU",2,"outdoors",8,1676770666,74266,"2023-02-18 20:37:46.000000","EventFootballPass","2-7-ORL 26 (14:22) 6 P. Lynch pass to 11 C. Latimer to ORL 32 for 6 yards (3 A. Harris)",,"True",1,14,22,"Half1","MaSourceTypeOfficialScoring","FOOTBALL_XFL_2023_2_18_ORL@HOU",,"QBStat",3,"2302002-ORL-at-HOU",862,1762,3562,"14:22",4,,,,0,3,3,3,3,"Visitor",26,1,74,0,0,2,7,20633,,,"StatusOfficial","ResultPassComplete",,"",,,1,6,"Visitor",23,2,9,"0:55"," ",22605,20929,,"",,,,,,,,,,,"",,,"",,,,,,,,,,,0,0,0,0,0,0,"",,,,,,0.185041465330869
0.373440384864807,0.2560074031353,0.211739584803581,0.147256672382355,0.00337091134861112,0.00292159034870565,0.00526349851861596,1.01637825137004,2023,"FOOTBALL_XFL_2023_2_18_ORL@HOU","ORL",4,"HOU",2,"outdoors",10,1676770698,74298,"2023-02-18 20:38:18.000000","EventFootballRush","3-1-ORL 32 (13:51) 30 J. Martin rush to ORL 40 for 8 yards (52 E. Ellerbee)",,"True",1,13,51,"Half1","MaSourceTypeOfficialScoring","FOOTBALL_XFL_2023_2_18_ORL@HOU",,"QBStat",4,"2302002-ORL-at-HOU",831,1731,3531,"13:51",4,,,,0,3,3,3,3,"Visitor",32,1,68,0,0,3,1,21857,,,"StatusOfficial","",,"",,20997,1,8,"Visitor",23,3,17,"1:30"," ",,,,"",,,,,,,,,,,"",,,"",,,,,,,,,,,0,0,0,0,0,0,"",,,,,,-0.699494655709714
0.407757043838501,0.210938945412636,0.257702589035034,0.112168431282043,0.00451079523190856,0.00177581969182938,0.00514635862782598,1.81979911332019,2023,"FOOTBALL_XFL_2023_2_18_ORL@HOU","ORL",4,"HOU",2,"outdoors",12,1676770737,74337,"2023-02-18 20:38:57.000000","EventFootballRush","1-10-ORL 40 (13:13) 10 D. Thomas rush to ORL 49 for 9 yards (52 E. Ellerbee)",,"True",1,13,13,"Half1","MaSourceTypeOfficialScoring","FOOTBALL_XFL_2023_2_18_ORL@HOU",,"QBStat",5,"2302002-ORL-at-HOU",793,1693,3493,"13:13",4,,,,0,3,3,3,3,"Visitor",40,1,60,0,0,1,10,21857,,,"StatusOfficial","",,"",,21891,2,9,"Visitor",23,4,26,"2:02"," ",,,,"",,,,,,,,,,,"",,,"",,,,,,,,,,,0,0,0,0,0,0,"",,,,,,-0.803420861950144
0.457601249217987,0.154424488544464,0.286265999078751,0.0914728716015816,0.00413172738626599,0.00118256092537194,0.00492114759981632,2.71251504006796,2023,"FOOTBALL_XFL_2023_2_18_ORL@HOU","ORL",4,"HOU",2,"outdoors",14,1676770774,74374,"2023-02-18 20:39:34.000000","EventFootballPass","2-1-ORL 49 (12:39) 6 P. Lynch pass incomplete to 14 C. Rambo",,"True",1,12,39,"Half1","MaSourceTypeOfficialScoring","FOOTBALL_XFL_2023_2_18_ORL@HOU",,"QBStat",6,"2302002-ORL-at-HOU",759,1659,3459,"12:39",4,,,,0,3,3,3,3,"Visitor",49,1,51,0,0,2,1,,,,"StatusOfficial","ResultPassIncomplete",,"",,,3,,"Visitor",23,5,26,"2:37"," ",22605,22018,21536,"",,,,,,,,,,,"",,,"",,,,,,,,,,,0,0,0,0,0,0,"",,,,,,-0.892715926747769
0.418025255203247,0.18688477575779,0.268434137105942,0.115017779171467,0.00462966877967119,0.00130128988530487,0.00570707255974412,2.08488918771036,2023,"FOOTBALL_XFL_2023_2_18_ORL@HOU","ORL",4,"HOU",2,"outdoors",17,1676770804,74404,"2023-02-18 20:40:04.000000","EventFootballRush","3-1-ORL 49 (12:15) 30 J. Martin rush to HOU 43 for 8 yards (29 A. Hendy)",,"True",1,12,15,"Half1","MaSourceTypeOfficialScoring","FOOTBALL_XFL_2023_2_18_ORL@HOU",,"QBStat",7,"2302002-ORL-at-HOU",735,1635,3435,"12:15",4,,,,0,3,3,3,3,"Visitor",49,1,51,0,0,3,1,20675,,,"StatusOfficial","",,"",,20997,1,8,"Visitor",23,6,34,"3:05"," ",,,,"",,,,,,,,,,,"",,,"",,,,,,,,,,,0,0,0,0,0,0,"",,,,,,0.627625852357596
0.453963994979858,0.141759127378464,0.313575446605682,0.0796759277582169,0.00400508707389235,0.00114023231435567,0.00588020076975226,2.89286233927123,2023,"FOOTBALL_XFL_2023_2_18_ORL@HOU","ORL",4,"HOU",2,"outdoors",24,1676770855,74455,"2023-02-18 20:40:55.000000","EventFootballPass","1-10-HOU 43 (11:28) 6 P. Lynch pass to 17 E. Rogers to HOU 32 for 11 yards (30 W. Likely)",,"True",1,11,28,"Half1","MaSourceTypeOfficialScoring","FOOTBALL_XFL_2023_2_18_ORL@HOU",,"QBStat",8,"2302002-ORL-at-HOU",688,1588,3388,"11:28",4,,,,0,3,3,3,3,"Home",43,1,43,0,0,1,10,22601,,,"StatusOfficial","ResultPassComplete",,"",,,2,11,"Visitor",23,8,47,"4:15"," ",22605,22708,,"",,,,,,,,,,,"",,,"",,,,,,,,,,,0,0,0,0,0,0,"",,,,,,-0.807973151560873
0.484348267316818,0.0848819464445114,0.371973723173141,0.0519334673881531,0.00173990952316672,0.000672914437018335,0.00444975029677153,3.75851900363341,2023,"FOOTBALL_XFL_2023_2_18_ORL@HOU","ORL",4,"HOU",2,"outdoors",23,1676770880,74480,"2023-02-18 20:41:20.000000","EventFootballPass","1-10-HOU 32 (11:02) 6 P. Lynch pass to 11 C. Latimer to HOU 30 for 2 yards (23 S. Davis)",,"True",1,11,2,"Half1","MaSourceTypeOfficialScoring","FOOTBALL_XFL_2023_2_18_ORL@HOU",,"QBStat",9,"2302002-ORL-at-HOU",662,1562,3362,"11:02",4,,,,0,3,3,3,3,"Home",32,1,32,0,0,1,10,20368,,,"StatusOfficial","ResultPassComplete",,"",,,2,2,"Visitor",23,8,47,"4:08"," ",22605,20929,,"",,,,,,,,,,,"",,,"",,,,,,,,,,,0,0,0,0,0,0,"",,,,,,-0.865656664362177
